i_index unit1 scale1,j_index unit1 scale1,k_index unit1 scale1,x_coord unit1 scale1,y_coord unit1 scale1,z_coord unit1 scale1,Zones(hierarchy) unit1 scale1
35,55,34,47980.0,50220.0,-2877.34033203,20.0
36,55,34,48020.0,50220.0,-2873.55969238,20.0
37,55,34,48060.0,50220.0,-2873.25375366,20.0
38,55,34,48100.0,50220.0,-2874.84100342,20.0
39,55,34,48140.0,50220.0,-2821.29190063,20.0
40,55,34,48180.0,50220.0,-2819.2449646,20.0
41,55,34,48220.0,50220.0,-2816.91943359,20.0
42,55,34,48260.0,50220.0,-2814.00930786,20.0
43,55,34,48300.0,50220.0,-2812.09674072,20.0
44,55,34,48340.0,50220.0,-2810.23864746,20.0
45,55,34,48380.0,50220.0,-2807.92300415,20.0
46,55,34,48420.0,50220.0,-2805.36553955,20.0
47,55,34,48460.0,50220.0,-2785.5980835,20.0
48,55,34,48500.0,50220.0,-2791.33218384,20.0
49,55,34,48540.0,50220.0,-2797.25808716,20.0
50,55,34,48580.0,50220.0,-2804.13525391,20.0
51,55,34,48620.0,50220.0,-2809.41882324,20.0
52,55,34,48660.0,50220.0,-2814.48348999,20.0
53,55,34,48700.0,50220.0,-2819.96191406,20.0
54,55,34,48740.0,50220.0,-2825.89385986,20.0
55,55,34,48780.0,50220.0,-2830.72763062,20.0
56,55,34,48820.0,50220.0,-2833.3494873,20.0
57,55,34,48860.0,50220.0,-2835.65148926,20.0
58,55,34,48900.0,50220.0,-2838.75964355,20.0
59,55,34,48940.0,50220.0,-2840.7902832,20.0
60,55,34,48980.0,50220.0,-2840.47494507,20.0
62,55,34,49060.0,50220.0,-2827.82675171,20.0
63,55,34,49100.0,50220.0,-2829.65988159,20.0
64,55,34,49140.0,50220.0,-2833.54949951,20.0
65,55,34,49180.0,50220.0,-2836.85720825,20.0
66,55,34,49220.0,50220.0,-2832.88650513,18.0
67,55,34,49260.0,50220.0,-2841.96057129,19.0
68,55,34,49300.0,50220.0,-2839.6729126,18.0
74,55,34,49540.0,50220.0,-2846.04858398,18.0
75,55,34,49580.0,50220.0,-2864.34146118,20.0
76,55,34,49620.0,50220.0,-2867.8270874,20.0
77,55,34,49660.0,50220.0,-2872.89727783,20.0
78,55,34,49700.0,50220.0,-2879.25686646,20.0
79,55,34,49740.0,50220.0,-2884.71139526,20.0
80,55,34,49780.0,50220.0,-2890.18884277,20.0
81,55,34,49820.0,50220.0,-2896.02288818,20.0
82,55,34,49860.0,50220.0,-2901.60406494,20.0
83,55,34,49900.0,50220.0,-2907.02078247,20.0
84,55,34,49940.0,50220.0,-2912.0803833,20.0
85,55,34,49980.0,50220.0,-2917.59396362,20.0
86,55,34,50020.0,50220.0,-2924.60964966,20.0
87,55,34,50060.0,50220.0,-2932.09124756,20.0
88,55,34,50100.0,50220.0,-2939.0776062,20.0
89,55,34,50140.0,50220.0,-2944.90704346,20.0
90,55,34,50180.0,50220.0,-2949.90792847,20.0
24,56,34,47540.0,50260.0,-2821.42233276,20.0
25,56,34,47580.0,50260.0,-2827.84890747,20.0
26,56,34,47620.0,50260.0,-2835.95980835,20.0
27,56,34,47660.0,50260.0,-2843.16879272,20.0
28,56,34,47700.0,50260.0,-2849.88275146,20.0
29,56,34,47740.0,50260.0,-2856.91677856,20.0
30,56,34,47780.0,50260.0,-2863.85421753,20.0
31,56,34,47820.0,50260.0,-2871.14401245,20.0
32,56,34,47860.0,50260.0,-2878.63287354,20.0
33,56,34,47900.0,50260.0,-2883.25192261,20.0
34,56,34,47940.0,50260.0,-2884.22937012,20.0
35,56,34,47980.0,50260.0,-2883.03881836,20.0
36,56,34,48020.0,50260.0,-2881.77270508,20.0
37,56,34,48060.0,50260.0,-2882.09368896,20.0
38,56,34,48100.0,50260.0,-2822.41751099,20.0
39,56,34,48140.0,50260.0,-2818.25601196,20.0
40,56,34,48180.0,50260.0,-2815.50378418,20.0
41,56,34,48220.0,50260.0,-2812.66464233,20.0
42,56,34,48260.0,50260.0,-2809.88989258,20.0
43,56,34,48300.0,50260.0,-2808.08325195,20.0
44,56,34,48340.0,50260.0,-2806.0128479,20.0
45,56,34,48380.0,50260.0,-2800.2507019,19.0
46,56,34,48420.0,50260.0,-2800.99920654,20.0
47,56,34,48460.0,50260.0,-2799.26382446,20.0
48,56,34,48500.0,50260.0,-2777.84924316,20.0
49,56,34,48540.0,50260.0,-2781.93237305,20.0
50,56,34,48580.0,50260.0,-2787.0362854,20.0
51,56,34,48620.0,50260.0,-2791.90527344,20.0
52,56,34,48660.0,50260.0,-2797.36865234,20.0
53,56,34,48700.0,50260.0,-2802.51992798,20.0
54,56,34,48740.0,50260.0,-2807.62753296,20.0
55,56,34,48780.0,50260.0,-2811.30966187,20.0
56,56,34,48820.0,50260.0,-2812.77606201,20.0
57,56,34,48860.0,50260.0,-2813.62158203,20.0
58,56,34,48900.0,50260.0,-2814.6968689,20.0
59,56,34,48940.0,50260.0,-2817.06951904,20.0
60,56,34,48980.0,50260.0,-2820.44366455,20.0
61,56,34,49020.0,50260.0,-2823.80987549,20.0
62,56,34,49060.0,50260.0,-2827.47769165,20.0
63,56,34,49100.0,50260.0,-2831.13961792,20.0
64,56,34,49140.0,50260.0,-2834.14971924,20.0
65,56,34,49180.0,50260.0,-2833.62145996,22.0
66,56,34,49220.0,50260.0,-2832.40084839,20.0
67,56,34,49260.0,50260.0,-2826.8069458,20.0
68,56,34,49300.0,50260.0,-2823.67626953,20.0
77,56,34,49660.0,50260.0,-2855.92086792,20.0
78,56,34,49700.0,50260.0,-2865.47497559,20.0
79,56,34,49740.0,50260.0,-2865.83267212,19.0
80,56,34,49780.0,50260.0,-2875.45391846,20.0
81,56,34,49820.0,50260.0,-2879.51644897,20.0
82,56,34,49860.0,50260.0,-2882.86074829,20.0
83,56,34,49900.0,50260.0,-2886.96408081,20.0
84,56,34,49940.0,50260.0,-2891.37136841,20.0
85,56,34,49980.0,50260.0,-2897.41589355,20.0
86,56,34,50020.0,50260.0,-2905.34307861,20.0
87,56,34,50060.0,50260.0,-2913.12942505,20.0
88,56,34,50100.0,50260.0,-2920.43658447,20.0
89,56,34,50140.0,50260.0,-2927.84176636,20.0
90,56,34,50180.0,50260.0,-2935.26928711,20.0
91,56,34,50220.0,50260.0,-2942.62176514,20.0
92,56,34,50260.0,50260.0,-2950.12637329,20.0
23,57,34,47500.0,50300.0,-2821.78881836,20.0
24,57,34,47540.0,50300.0,-2828.49551392,20.0
25,57,34,47580.0,50300.0,-2836.0909729,20.0
26,57,34,47620.0,50300.0,-2844.49203491,20.0
27,57,34,47660.0,50300.0,-2851.82147217,20.0
28,57,34,47700.0,50300.0,-2858.43972778,20.0
29,57,34,47740.0,50300.0,-2864.97427368,20.0
30,57,34,47780.0,50300.0,-2870.92486572,20.0
31,57,34,47820.0,50300.0,-2877.54846191,20.0
32,57,34,47860.0,50300.0,-2883.91790771,20.0
33,57,34,47900.0,50300.0,-2886.72253418,20.0
34,57,34,47940.0,50300.0,-2887.42727661,20.0
35,57,34,47980.0,50300.0,-2888.02648926,20.0
36,57,34,48020.0,50300.0,-2888.13345337,20.0
37,57,34,48060.0,50300.0,-2888.38156128,20.0
38,57,34,48100.0,50300.0,-2820.19152832,20.0
39,57,34,48140.0,50300.0,-2815.53656006,20.0
40,57,34,48180.0,50300.0,-2811.52603149,20.0
41,57,34,48220.0,50300.0,-2807.92129517,20.0
43,57,34,48300.0,50300.0,-2835.05105591,20.0
44,57,34,48340.0,50300.0,-2829.95718384,20.0
45,57,34,48380.0,50300.0,-2824.80014038,20.0
46,57,34,48420.0,50300.0,-2819.20346069,20.0
47,57,34,48460.0,50300.0,-2813.49917603,20.0
48,57,34,48500.0,50300.0,-2807.73654175,20.0
49,57,34,48540.0,50300.0,-2768.66448975,20.0
50,57,34,48580.0,50300.0,-2770.25518799,20.0
51,57,34,48620.0,50300.0,-2774.5524292,20.0
52,57,34,48660.0,50300.0,-2779.78952026,20.0
53,57,34,48700.0,50300.0,-2784.15744019,20.0
54,57,34,48740.0,50300.0,-2788.30786133,20.0
55,57,34,48780.0,50300.0,-2790.94134521,20.0
56,57,34,48820.0,50300.0,-2791.28439331,20.0
57,57,34,48860.0,50300.0,-2791.36212158,20.0
58,57,34,48900.0,50300.0,-2792.00128174,20.0
59,57,34,48940.0,50300.0,-2793.6711731,20.0
60,57,34,48980.0,50300.0,-2796.61288452,20.0
61,57,34,49020.0,50300.0,-2800.68133545,20.0
62,57,34,49060.0,50300.0,-2805.21185303,20.0
63,57,34,49100.0,50300.0,-2810.55789185,20.0
64,57,34,49140.0,50300.0,-2815.80560303,20.0
65,57,34,49180.0,50300.0,-2817.83627319,20.0
66,57,34,49220.0,50300.0,-2817.42306519,20.0
67,57,34,49260.0,50300.0,-2815.19955444,20.0
68,57,34,49300.0,50300.0,-2812.34552002,20.0
69,57,34,49340.0,50300.0,-2809.90209961,20.0
70,57,34,49380.0,50300.0,-2806.30941772,20.0
71,57,34,49420.0,50300.0,-2804.96582031,20.0
72,57,34,49460.0,50300.0,-2806.40008545,20.0
73,57,34,49500.0,50300.0,-2808.32113647,20.0
74,57,34,49540.0,50300.0,-2811.96020508,20.0
77,57,34,49660.0,50300.0,-2840.76147461,20.0
78,57,34,49700.0,50300.0,-2851.89855957,20.0
79,57,34,49740.0,50300.0,-2861.35684204,20.0
80,57,34,49780.0,50300.0,-2869.18768311,20.0
81,57,34,49820.0,50300.0,-2864.18026733,20.0
82,57,34,49860.0,50300.0,-2867.80908203,20.0
83,57,34,49900.0,50300.0,-2871.56539917,20.0
84,57,34,49940.0,50300.0,-2875.55148315,20.0
85,57,34,49980.0,50300.0,-2881.95288086,20.0
86,57,34,50020.0,50300.0,-2889.71084595,20.0
87,57,34,50060.0,50300.0,-2897.27337646,20.0
88,57,34,50100.0,50300.0,-2904.95739746,20.0
89,57,34,50140.0,50300.0,-2912.06668091,20.0
90,57,34,50180.0,50300.0,-2919.4413147,20.0
91,57,34,50220.0,50300.0,-2927.9387207,20.0
92,57,34,50260.0,50300.0,-2935.96801758,20.0
93,57,34,50300.0,50300.0,-2942.0256958,20.0
94,57,34,50340.0,50300.0,-2945.15338135,20.0
95,57,34,50380.0,50300.0,-2946.84674072,20.0
23,58,34,47500.0,50340.0,-2827.99282837,20.0
24,58,34,47540.0,50340.0,-2834.8006897,20.0
25,58,34,47580.0,50340.0,-2842.40197754,20.0
26,58,34,47620.0,50340.0,-2850.83795166,20.0
27,58,34,47660.0,50340.0,-2858.43502808,20.0
28,58,34,47700.0,50340.0,-2865.18850708,20.0
29,58,34,47740.0,50340.0,-2871.00848389,20.0
30,58,34,47780.0,50340.0,-2875.7076416,20.0
31,58,34,47820.0,50340.0,-2880.96353149,20.0
32,58,34,47860.0,50340.0,-2886.10214233,20.0
33,58,34,47900.0,50340.0,-2888.75039673,20.0
34,58,34,47940.0,50340.0,-2890.03259277,20.0
35,58,34,47980.0,50340.0,-2891.07855225,20.0
36,58,34,48020.0,50340.0,-2891.56552124,20.0
37,58,34,48060.0,50340.0,-2859.41781616,20.0
38,58,34,48100.0,50340.0,-2854.80041504,20.0
39,58,34,48140.0,50340.0,-2849.9753418,20.0
40,58,34,48180.0,50340.0,-2844.99395752,20.0
41,58,34,48220.0,50340.0,-2840.12985229,20.0
42,58,34,48260.0,50340.0,-2835.43002319,20.0
43,58,34,48300.0,50340.0,-2830.47543335,20.0
44,58,34,48340.0,50340.0,-2825.25482178,20.0
45,58,34,48380.0,50340.0,-2819.78964233,20.0
46,58,34,48420.0,50340.0,-2813.9420166,20.0
47,58,34,48460.0,50340.0,-2808.00280762,20.0
48,58,34,48500.0,50340.0,-2801.9548645,20.0
49,58,34,48540.0,50340.0,-2795.77346802,20.0
50,58,34,48580.0,50340.0,-2758.13934326,20.0
51,58,34,48620.0,50340.0,-2757.61535645,20.0
52,58,34,48660.0,50340.0,-2762.21463013,20.0
53,58,34,48700.0,50340.0,-2765.81335449,20.0
54,58,34,48740.0,50340.0,-2768.65032959,20.0
55,58,34,48780.0,50340.0,-2769.98001099,20.0
56,58,34,48820.0,50340.0,-2769.5222168,20.0
57,58,34,48860.0,50340.0,-2769.71859741,20.0
58,58,34,48900.0,50340.0,-2771.06091309,20.0
59,58,34,48940.0,50340.0,-2772.89346313,20.0
60,58,34,48980.0,50340.0,-2775.17935181,20.0
61,58,34,49020.0,50340.0,-2778.52178955,20.0
62,58,34,49060.0,50340.0,-2782.90005493,20.0
63,58,34,49100.0,50340.0,-2788.62356567,20.0
64,58,34,49140.0,50340.0,-2794.67514038,20.0
65,58,34,49180.0,50340.0,-2797.92251587,20.0
66,58,34,49220.0,50340.0,-2799.2852478,20.0
67,58,34,49260.0,50340.0,-2798.89404297,20.0
68,58,34,49300.0,50340.0,-2797.82904053,20.0
69,58,34,49340.0,50340.0,-2797.57498169,20.0
70,58,34,49380.0,50340.0,-2796.05725098,20.0
71,58,34,49420.0,50340.0,-2796.08413696,20.0
72,58,34,49460.0,50340.0,-2798.36834717,20.0
73,58,34,49500.0,50340.0,-2801.26373291,20.0
74,58,34,49540.0,50340.0,-2805.98730469,20.0
75,58,34,49580.0,50340.0,-2812.10723877,20.0
76,58,34,49620.0,50340.0,-2819.49060059,20.0
77,58,34,49660.0,50340.0,-2829.66217041,20.0
78,58,34,49700.0,50340.0,-2839.76461792,20.0
79,58,34,49740.0,50340.0,-2848.69552612,20.0
80,58,34,49780.0,50340.0,-2856.68939209,20.0
81,58,34,49820.0,50340.0,-2863.99942017,20.0
82,58,34,49860.0,50340.0,-2854.31973267,20.0
83,58,34,49900.0,50340.0,-2859.40307617,20.0
84,58,34,49940.0,50340.0,-2863.39004517,20.0
85,58,34,49980.0,50340.0,-2869.37332153,20.0
86,58,34,50020.0,50340.0,-2876.55435181,20.0
87,58,34,50060.0,50340.0,-2884.32064819,20.0
88,58,34,50100.0,50340.0,-2892.52304077,20.0
89,58,34,50140.0,50340.0,-2899.04699707,20.0
90,58,34,50180.0,50340.0,-2904.84945679,20.0
91,58,34,50220.0,50340.0,-2912.27194214,20.0
92,58,34,50260.0,50340.0,-2920.34765625,20.0
93,58,34,50300.0,50340.0,-2926.97344971,20.0
94,58,34,50340.0,50340.0,-2931.21963501,20.0
95,58,34,50380.0,50340.0,-2934.74206543,20.0
96,58,34,50420.0,50340.0,-2939.67456055,20.0
97,58,34,50460.0,50340.0,-2946.75982666,20.0
24,59,34,47540.0,50380.0,-2840.36584473,20.0
25,59,34,47580.0,50380.0,-2847.73083496,20.0
26,59,34,47620.0,50380.0,-2855.82192993,20.0
27,59,34,47660.0,50380.0,-2863.40231323,20.0
28,59,34,47700.0,50380.0,-2870.00384521,20.0
29,59,34,47740.0,50380.0,-2875.12857056,20.0
30,59,34,47780.0,50380.0,-2879.13546753,20.0
31,59,34,47820.0,50380.0,-2883.59033203,20.0
32,59,34,47860.0,50380.0,-2887.97296143,20.0
33,59,34,47900.0,50380.0,-2890.70172119,20.0
34,59,34,47940.0,50380.0,-2892.33688354,20.0
35,59,34,47980.0,50380.0,-2893.44812012,20.0
36,59,34,48020.0,50380.0,-2860.26083374,20.0
37,59,34,48060.0,50380.0,-2855.43267822,20.0
38,59,34,48100.0,50380.0,-2851.03076172,20.0
39,59,34,48140.0,50380.0,-2846.13909912,20.0
40,59,34,48180.0,50380.0,-2840.70996094,20.0
41,59,34,48220.0,50380.0,-2835.51605225,20.0
42,59,34,48260.0,50380.0,-2830.724823,20.0
43,59,34,48300.0,50380.0,-2825.54342651,20.0
44,59,34,48340.0,50380.0,-2820.15203857,20.0
45,59,34,48380.0,50380.0,-2814.52584839,20.0
46,59,34,48420.0,50380.0,-2808.36972046,20.0
47,59,34,48460.0,50380.0,-2802.05392456,20.0
48,59,34,48500.0,50380.0,-2795.7434082,20.0
49,59,34,48540.0,50380.0,-2789.55264282,20.0
50,59,34,48580.0,50380.0,-2783.65884399,20.0
52,59,34,48660.0,50380.0,-2744.65988159,20.0
53,59,34,48700.0,50380.0,-2743.98144531,19.0
54,59,34,48740.0,50380.0,-2749.7227478,20.0
55,59,34,48780.0,50380.0,-2749.74966431,20.0
56,59,34,48820.0,50380.0,-2749.39157104,20.0
57,59,34,48860.0,50380.0,-2749.9382019,20.0
58,59,34,48900.0,50380.0,-2751.40701294,20.0
59,59,34,48940.0,50380.0,-2753.26855469,20.0
60,59,34,48980.0,50380.0,-2755.44369507,20.0
61,59,34,49020.0,50380.0,-2758.59463501,20.0
62,59,34,49060.0,50380.0,-2762.35818481,20.0
63,59,34,49100.0,50380.0,-2767.77005005,20.0
64,59,34,49140.0,50380.0,-2775.88421631,20.0
65,59,34,49180.0,50380.0,-2780.55633545,20.0
66,59,34,49220.0,50380.0,-2783.21139526,20.0
67,59,34,49260.0,50380.0,-2784.38439941,20.0
68,59,34,49300.0,50380.0,-2785.77072144,20.0
69,59,34,49340.0,50380.0,-2787.98135376,20.0
70,59,34,49380.0,50380.0,-2788.24957275,20.0
71,59,34,49420.0,50380.0,-2789.28009033,20.0
72,59,34,49460.0,50380.0,-2792.17694092,20.0
73,59,34,49500.0,50380.0,-2795.69320679,20.0
74,59,34,49540.0,50380.0,-2800.17440796,20.0
75,59,34,49580.0,50380.0,-2806.32086182,20.0
76,59,34,49620.0,50380.0,-2813.61825562,20.0
77,59,34,49660.0,50380.0,-2822.17523193,20.0
78,59,34,49700.0,50380.0,-2829.97543335,20.0
79,59,34,49740.0,50380.0,-2837.60049438,20.0
80,59,34,49780.0,50380.0,-2845.05206299,20.0
81,59,34,49820.0,50380.0,-2851.72409058,20.0
82,59,34,49860.0,50380.0,-2858.82061768,20.0
83,59,34,49900.0,50380.0,-2849.0557251,20.0
84,59,34,49940.0,50380.0,-2852.18341064,20.0
85,59,34,49980.0,50380.0,-2857.60702515,20.0
86,59,34,50020.0,50380.0,-2864.10623169,20.0
87,59,34,50060.0,50380.0,-2871.99520874,20.0
88,59,34,50100.0,50380.0,-2880.11270142,20.0
89,59,34,50140.0,50380.0,-2886.18487549,20.0
90,59,34,50180.0,50380.0,-2890.92196655,20.0
91,59,34,50220.0,50380.0,-2897.44049072,20.0
92,59,34,50260.0,50380.0,-2905.38064575,20.0
93,59,34,50300.0,50380.0,-2911.45617676,20.0
94,59,34,50340.0,50380.0,-2915.90963745,20.0
95,59,34,50380.0,50380.0,-2920.94802856,20.0
96,59,34,50420.0,50380.0,-2926.42294312,20.0
97,59,34,50460.0,50380.0,-2932.68734741,20.0
98,59,34,50500.0,50380.0,-2940.68493652,20.0
24,60,34,47540.0,50420.0,-2845.04574585,20.0
25,60,34,47580.0,50420.0,-2852.05267334,20.0
26,60,34,47620.0,50420.0,-2859.41946411,20.0
27,60,34,47660.0,50420.0,-2866.60702515,20.0
28,60,34,47700.0,50420.0,-2872.95407104,20.0
29,60,34,47740.0,50420.0,-2877.81716919,20.0
30,60,34,47780.0,50420.0,-2881.67547607,20.0
31,60,34,47820.0,50420.0,-2885.87432861,20.0
32,60,34,47860.0,50420.0,-2889.8343811,20.0
33,60,34,47900.0,50420.0,-2892.56192017,20.0
34,60,34,47940.0,50420.0,-2894.31930542,20.0
35,60,34,47980.0,50420.0,-2861.62130737,20.0
36,60,34,48020.0,50420.0,-2856.26196289,20.0
37,60,34,48060.0,50420.0,-2851.45687866,20.0
38,60,34,48100.0,50420.0,-2847.21084595,20.0
39,60,34,48140.0,50420.0,-2842.29553223,20.0
40,60,34,48180.0,50420.0,-2836.38049316,20.0
41,60,34,48220.0,50420.0,-2830.82293701,20.0
42,60,34,48260.0,50420.0,-2826.06021118,20.0
43,60,34,48300.0,50420.0,-2820.63677979,20.0
44,60,34,48340.0,50420.0,-2814.88659668,20.0
45,60,34,48380.0,50420.0,-2809.0411377,20.0
46,60,34,48420.0,50420.0,-2802.60507202,20.0
47,60,34,48460.0,50420.0,-2796.01248169,20.0
48,60,34,48500.0,50420.0,-2789.58209229,20.0
49,60,34,48540.0,50420.0,-2783.45559692,20.0
50,60,34,48580.0,50420.0,-2777.506073,20.0
51,60,34,48620.0,50420.0,-2771.43185425,20.0
55,60,34,48780.0,50420.0,-2730.58001709,20.0
56,60,34,48820.0,50420.0,-2730.94134521,20.0
57,60,34,48860.0,50420.0,-2731.75582886,20.0
58,60,34,48900.0,50420.0,-2732.98269653,20.0
59,60,34,48940.0,50420.0,-2734.7421875,20.0
60,60,34,48980.0,50420.0,-2737.06393433,20.0
61,60,34,49020.0,50420.0,-2739.7850647,20.0
62,60,34,49060.0,50420.0,-2742.47247314,20.0
63,60,34,49100.0,50420.0,-2747.15316772,20.0
64,60,34,49140.0,50420.0,-2753.84326172,20.0
65,60,34,49180.0,50420.0,-2759.5045166,20.0
66,60,34,49220.0,50420.0,-2763.66702271,20.0
67,60,34,49260.0,50420.0,-2766.90808105,20.0
68,60,34,49300.0,50420.0,-2768.96038818,20.0
69,60,34,49340.0,50420.0,-2779.82373047,20.0
70,60,34,49380.0,50420.0,-2781.88006592,20.0
71,60,34,49420.0,50420.0,-2783.93539429,20.0
72,60,34,49460.0,50420.0,-2787.39587402,20.0
73,60,34,49500.0,50420.0,-2790.99981689,20.0
74,60,34,49540.0,50420.0,-2794.92678833,20.0
75,60,34,49580.0,50420.0,-2800.69662476,20.0
76,60,34,49620.0,50420.0,-2807.7845459,20.0
77,60,34,49660.0,50420.0,-2814.80999756,20.0
78,60,34,49700.0,50420.0,-2821.27502441,20.0
79,60,34,49740.0,50420.0,-2827.70581055,20.0
80,60,34,49780.0,50420.0,-2834.109375,20.0
81,60,34,49820.0,50420.0,-2840.02264404,20.0
82,60,34,49860.0,50420.0,-2846.23245239,20.0
83,60,34,49900.0,50420.0,-2853.14276123,20.0
84,60,34,49940.0,50420.0,-2845.07226562,18.0
85,60,34,49980.0,50420.0,-2846.41751099,20.0
86,60,34,50020.0,50420.0,-2852.40557861,20.0
87,60,34,50060.0,50420.0,-2859.84420776,20.0
88,60,34,50100.0,50420.0,-2867.44448853,20.0
89,60,34,50140.0,50420.0,-2872.71466064,20.0
90,60,34,50180.0,50420.0,-2877.00378418,20.0
91,60,34,50220.0,50420.0,-2883.73501587,20.0
92,60,34,50260.0,50420.0,-2892.02484131,20.0
93,60,34,50300.0,50420.0,-2897.81399536,20.0
94,60,34,50340.0,50420.0,-2901.9107666,20.0
95,60,34,50380.0,50420.0,-2906.98492432,20.0
96,60,34,50420.0,50420.0,-2912.63500977,20.0
97,60,34,50460.0,50420.0,-2919.73986816,20.0
98,60,34,50500.0,50420.0,-2928.32312012,20.0
99,60,34,50540.0,50420.0,-2935.10122681,20.0
100,60,34,50580.0,50420.0,-2941.58035278,20.0
24,61,34,47540.0,50460.0,-2848.66174316,20.0
25,61,34,47580.0,50460.0,-2855.42449951,20.0
26,61,34,47620.0,50460.0,-2862.07910156,20.0
27,61,34,47660.0,50460.0,-2868.66235352,20.0
28,61,34,47700.0,50460.0,-2874.60635376,20.0
29,61,34,47740.0,50460.0,-2879.34881592,20.0
30,61,34,47780.0,50460.0,-2883.45819092,20.0
31,61,34,47820.0,50460.0,-2887.74813843,20.0
45,61,34,48380.0,50460.0,-2686.33154297,20.0
46,61,34,48420.0,50460.0,-2688.83987427,20.0
47,61,34,48460.0,50460.0,-2691.46511841,20.0
48,61,34,48500.0,50460.0,-2694.34146118,20.0
49,61,34,48540.0,50460.0,-2698.56710815,20.0
50,61,34,48580.0,50460.0,-2703.72958374,20.0
51,61,34,48620.0,50460.0,-2709.01116943,20.0
52,61,34,48660.0,50460.0,-2714.24850464,20.0
53,61,34,48700.0,50460.0,-2718.9128418,20.0
54,61,34,48740.0,50460.0,-2715.48641968,20.0
55,61,34,48780.0,50460.0,-2712.07022095,20.0
56,61,34,48820.0,50460.0,-2712.99673462,20.0
57,61,34,48860.0,50460.0,-2713.99810791,20.0
58,61,34,48900.0,50460.0,-2714.92520142,20.0
59,61,34,48940.0,50460.0,-2715.81674194,20.0
60,61,34,48980.0,50460.0,-2717.15707397,20.0
61,61,34,49020.0,50460.0,-2719.26867676,20.0
62,61,34,49060.0,50460.0,-2721.83959961,20.0
63,61,34,49100.0,50460.0,-2726.3352356,20.0
64,61,34,49140.0,50460.0,-2732.54110718,20.0
65,61,34,49180.0,50460.0,-2738.09390259,20.0
66,61,34,49220.0,50460.0,-2743.02062988,20.0
67,61,34,49260.0,50460.0,-2747.01446533,20.0
68,61,34,49300.0,50460.0,-2749.93057251,20.0
69,61,34,49340.0,50460.0,-2753.38690186,20.0
70,61,34,49380.0,50460.0,-2758.74182129,20.0
71,61,34,49420.0,50460.0,-2764.31066895,20.0
72,61,34,49460.0,50460.0,-2769.79721069,20.0
73,61,34,49500.0,50460.0,-2786.96975708,20.0
74,61,34,49540.0,50460.0,-2790.90505981,20.0
75,61,34,49580.0,50460.0,-2796.14770508,20.0
76,61,34,49620.0,50460.0,-2802.61447144,20.0
77,61,34,49660.0,50460.0,-2809.31121826,20.0
78,61,34,49700.0,50460.0,-2815.11941528,20.0
79,61,34,49740.0,50460.0,-2819.615448,20.0
80,61,34,49780.0,50460.0,-2824.1187439,20.0
81,61,34,49820.0,50460.0,-2830.0279541,20.0
82,61,34,49860.0,50460.0,-2835.99676514,20.0
83,61,34,49900.0,50460.0,-2842.11187744,20.0
84,61,34,49940.0,50460.0,-2848.91409302,20.0
85,61,34,49980.0,50460.0,-2847.2645874,19.0
86,61,34,50020.0,50460.0,-2840.34671021,20.0
87,61,34,50060.0,50460.0,-2846.93521118,20.0
88,61,34,50100.0,50460.0,-2854.07324219,20.0
89,61,34,50140.0,50460.0,-2858.73803711,20.0
90,61,34,50180.0,50460.0,-2863.37051392,20.0
91,61,34,50220.0,50460.0,-2871.24517822,20.0
92,61,34,50260.0,50460.0,-2879.79211426,20.0
93,61,34,50300.0,50460.0,-2885.84368896,20.0
94,61,34,50340.0,50460.0,-2890.10025024,20.0
95,61,34,50380.0,50460.0,-2895.14572144,20.0
96,61,34,50420.0,50460.0,-2900.72106934,20.0
97,61,34,50460.0,50460.0,-2907.29678345,20.0
98,61,34,50500.0,50460.0,-2914.78778076,20.0
99,61,34,50540.0,50460.0,-2921.61090088,20.0
100,61,34,50580.0,50460.0,-2928.93383789,20.0
101,61,34,50620.0,50460.0,-2935.90539551,20.0
102,61,34,50660.0,50460.0,-2941.95614624,20.0
25,62,34,47580.0,50500.0,-2856.93762207,20.0
26,62,34,47620.0,50500.0,-2863.40106201,20.0
27,62,34,47660.0,50500.0,-2869.5401001,20.0
28,62,34,47700.0,50500.0,-2875.17276001,20.0
29,62,34,47740.0,50500.0,-2880.15441895,20.0
30,62,34,47780.0,50500.0,-2884.53540039,20.0
41,62,34,48220.0,50500.0,-2675.18280029,20.0
42,62,34,48260.0,50500.0,-2677.98376465,20.0
43,62,34,48300.0,50500.0,-2680.63446045,20.0
