i_index unit1 scale1,j_index unit1 scale1,k_index unit1 scale1,x_coord unit1 scale1,y_coord unit1 scale1,z_coord unit1 scale1
58,124,37,48900.0,52980.0,-2691.75668335
59,124,37,48940.0,52980.0,-2699.45257568
60,124,37,48980.0,52980.0,-2708.13708496
61,124,37,49020.0,52980.0,-2714.83700562
62,124,37,49060.0,52980.0,-2719.67675781
63,124,37,49100.0,52980.0,-2723.88717651
64,124,37,49140.0,52980.0,-2727.60064697
65,124,37,49180.0,52980.0,-2731.53094482
66,124,37,49220.0,52980.0,-2736.08853149
67,124,37,49260.0,52980.0,-2741.14480591
68,124,37,49300.0,52980.0,-2746.66552734
69,124,37,49340.0,52980.0,-2753.36721802
70,124,37,49380.0,52980.0,-2760.47027588
71,124,37,49420.0,52980.0,-2767.20837402
72,124,37,49460.0,52980.0,-2774.28503418
73,124,37,49500.0,52980.0,-2780.7928772
74,124,37,49540.0,52980.0,-2786.41757202
75,124,37,49580.0,52980.0,-2790.86761475
76,124,37,49620.0,52980.0,-2794.01504517
77,124,37,49660.0,52980.0,-2796.13079834
78,124,37,49700.0,52980.0,-2796.44815063
79,124,37,49740.0,52980.0,-2795.23538208
80,124,37,49780.0,52980.0,-2793.74865723
81,124,37,49820.0,52980.0,-2792.39886475
82,124,37,49860.0,52980.0,-2791.00152588
83,124,37,49900.0,52980.0,-2789.85684204
84,124,37,49940.0,52980.0,-2788.94760132
85,124,37,49980.0,52980.0,-2787.9319458
86,124,37,50020.0,52980.0,-2786.19506836
87,124,37,50060.0,52980.0,-2783.98080444
88,124,37,50100.0,52980.0,-2781.62017822
89,124,37,50140.0,52980.0,-2779.06167603
90,124,37,50180.0,52980.0,-2776.33239746
91,124,37,50220.0,52980.0,-2773.57073975
92,124,37,50260.0,52980.0,-2770.43084717
93,124,37,50300.0,52980.0,-2765.97659302
94,124,37,50340.0,52980.0,-2760.29006958
95,124,37,50380.0,52980.0,-2752.43908691
96,124,37,50420.0,52980.0,-2741.44107056
97,124,37,50460.0,52980.0,-2730.07745361
98,124,37,50500.0,52980.0,-2720.44189453
99,124,37,50540.0,52980.0,-2714.19107056
100,124,37,50580.0,52980.0,-2710.802948
101,124,37,50620.0,52980.0,-2708.63372803
102,124,37,50660.0,52980.0,-2706.94979858
103,124,37,50700.0,52980.0,-2703.04290771
104,124,37,50740.0,52980.0,-2697.97665405
105,124,37,50780.0,52980.0,-2693.81143188
106,124,37,50820.0,52980.0,-2689.81164551
107,124,37,50860.0,52980.0,-2686.57025146
111,124,37,51020.0,52980.0,-2741.18533325
112,124,37,51060.0,52980.0,-2738.65457153
113,124,37,51100.0,52980.0,-2737.50909424
114,124,37,51140.0,52980.0,-2737.709198
115,124,37,51180.0,52980.0,-2741.03952026
116,124,37,51220.0,52980.0,-2746.27645874
117,124,37,51260.0,52980.0,-2752.11444092
118,124,37,51300.0,52980.0,-2758.37579346
119,124,37,51340.0,52980.0,-2764.37823486
120,124,37,51380.0,52980.0,-2770.71405029
121,124,37,51420.0,52980.0,-2776.6446228
54,125,37,48740.0,53020.0,-2650.27526855
55,125,37,48780.0,53020.0,-2663.39520264
56,125,37,48820.0,53020.0,-2674.84765625
57,125,37,48860.0,53020.0,-2683.10876465
58,125,37,48900.0,53020.0,-2689.36886597
59,125,37,48940.0,53020.0,-2696.90133667
60,125,37,48980.0,53020.0,-2704.71166992
61,125,37,49020.0,53020.0,-2711.34286499
62,125,37,49060.0,53020.0,-2716.65579224
63,125,37,49100.0,53020.0,-2720.6741333
64,125,37,49140.0,53020.0,-2724.02587891
65,125,37,49180.0,53020.0,-2728.04348755
66,125,37,49220.0,53020.0,-2733.11932373
67,125,37,49260.0,53020.0,-2738.74594116
68,125,37,49300.0,53020.0,-2745.10595703
69,125,37,49340.0,53020.0,-2752.39904785
70,125,37,49380.0,53020.0,-2760.36679077
71,125,37,49420.0,53020.0,-2768.33016968
72,125,37,49460.0,53020.0,-2776.26544189
73,125,37,49500.0,53020.0,-2783.17871094
74,125,37,49540.0,53020.0,-2788.69229126
75,125,37,49580.0,53020.0,-2793.28265381
76,125,37,49620.0,53020.0,-2796.68136597
77,125,37,49660.0,53020.0,-2798.75704956
78,125,37,49700.0,53020.0,-2799.74337769
79,125,37,49740.0,53020.0,-2799.35610962
80,125,37,49780.0,53020.0,-2798.19534302
81,125,37,49820.0,53020.0,-2797.25967407
82,125,37,49860.0,53020.0,-2796.2472229
83,125,37,49900.0,53020.0,-2795.16287231
84,125,37,49940.0,53020.0,-2794.41323853
85,125,37,49980.0,53020.0,-2793.86108398
86,125,37,50020.0,53020.0,-2792.78384399
87,125,37,50060.0,53020.0,-2790.56951904
88,125,37,50100.0,53020.0,-2787.63571167
89,125,37,50140.0,53020.0,-2784.70285034
90,125,37,50180.0,53020.0,-2781.72979736
91,125,37,50220.0,53020.0,-2778.58462524
92,125,37,50260.0,53020.0,-2774.96728516
93,125,37,50300.0,53020.0,-2770.18414307
94,125,37,50340.0,53020.0,-2764.40588379
95,125,37,50380.0,53020.0,-2757.87124634
96,125,37,50420.0,53020.0,-2749.56954956
97,125,37,50460.0,53020.0,-2741.3270874
98,125,37,50500.0,53020.0,-2733.85061646
99,125,37,50540.0,53020.0,-2726.61437988
100,125,37,50580.0,53020.0,-2721.35992432
101,125,37,50620.0,53020.0,-2717.87103271
102,125,37,50660.0,53020.0,-2714.01980591
103,125,37,50700.0,53020.0,-2708.56222534
104,125,37,50740.0,53020.0,-2702.6335144
105,125,37,50780.0,53020.0,-2697.66015625
106,125,37,50820.0,53020.0,-2693.01803589
107,125,37,50860.0,53020.0,-2688.69754028
108,125,37,50900.0,53020.0,-2685.91827393
109,125,37,50940.0,53020.0,-2684.61538696
110,125,37,50980.0,53020.0,-2684.67001343
112,125,37,51060.0,53020.0,-2714.60189819
113,125,37,51100.0,53020.0,-2719.19937134
114,125,37,51140.0,53020.0,-2718.63708496
115,125,37,51180.0,53020.0,-2722.38595581
116,125,37,51220.0,53020.0,-2726.8420105
117,125,37,51260.0,53020.0,-2731.83807373
118,125,37,51300.0,53020.0,-2737.53042603
119,125,37,51340.0,53020.0,-2743.45419312
120,125,37,51380.0,53020.0,-2749.87390137
121,125,37,51420.0,53020.0,-2755.76730347
54,126,37,48740.0,53060.0,-2646.52886963
55,126,37,48780.0,53060.0,-2660.42904663
56,126,37,48820.0,53060.0,-2672.6282959
57,126,37,48860.0,53060.0,-2680.70700073
58,126,37,48900.0,53060.0,-2686.95175171
59,126,37,48940.0,53060.0,-2693.46789551
60,126,37,48980.0,53060.0,-2699.74713135
61,126,37,49020.0,53060.0,-2706.474823
62,126,37,49060.0,53060.0,-2713.05554199
63,126,37,49100.0,53060.0,-2717.26672363
64,126,37,49140.0,53060.0,-2720.12936401
65,126,37,49180.0,53060.0,-2724.21231079
66,126,37,49220.0,53060.0,-2729.67141724
67,126,37,49260.0,53060.0,-2736.09320068
68,126,37,49300.0,53060.0,-2743.60183716
69,126,37,49340.0,53060.0,-2751.70254517
70,126,37,49380.0,53060.0,-2760.24008179
71,126,37,49420.0,53060.0,-2768.92407227
72,126,37,49460.0,53060.0,-2777.38195801
73,126,37,49500.0,53060.0,-2784.18508911
74,126,37,49540.0,53060.0,-2789.37261963
75,126,37,49580.0,53060.0,-2794.38232422
76,126,37,49620.0,53060.0,-2798.61593628
77,126,37,49660.0,53060.0,-2800.99417114
78,126,37,49700.0,53060.0,-2802.07897949
79,126,37,49740.0,53060.0,-2802.19107056
80,126,37,49780.0,53060.0,-2801.80639648
81,126,37,49820.0,53060.0,-2801.71362305
82,126,37,49860.0,53060.0,-2801.43484497
83,126,37,49900.0,53060.0,-2800.54379272
84,126,37,49940.0,53060.0,-2799.85372925
85,126,37,49980.0,53060.0,-2799.68759155
86,126,37,50020.0,53060.0,-2798.76831055
87,126,37,50060.0,53060.0,-2795.80163574
88,126,37,50100.0,53060.0,-2792.65362549
89,126,37,50140.0,53060.0,-2790.31976318
90,126,37,50180.0,53060.0,-2787.56640625
91,126,37,50220.0,53060.0,-2784.46853638
92,126,37,50260.0,53060.0,-2780.68835449
93,126,37,50300.0,53060.0,-2775.73083496
94,126,37,50340.0,53060.0,-2769.8404541
95,126,37,50380.0,53060.0,-2763.80755615
96,126,37,50420.0,53060.0,-2757.34747314
97,126,37,50460.0,53060.0,-2749.82089233
98,126,37,50500.0,53060.0,-2742.90249634
99,126,37,50540.0,53060.0,-2736.76123047
100,126,37,50580.0,53060.0,-2731.13150024
101,126,37,50620.0,53060.0,-2726.48510742
102,126,37,50660.0,53060.0,-2720.81964111
103,126,37,50700.0,53060.0,-2713.96151733
104,126,37,50740.0,53060.0,-2707.54568481
105,126,37,50780.0,53060.0,-2702.31988525
106,126,37,50820.0,53060.0,-2697.18130493
107,126,37,50860.0,53060.0,-2691.59146118
108,126,37,50900.0,53060.0,-2686.89752197
109,126,37,50940.0,53060.0,-2684.58648682
110,126,37,50980.0,53060.0,-2684.00192261
111,126,37,51020.0,53060.0,-2684.58587646
112,126,37,51060.0,53060.0,-2687.08532715
113,126,37,51100.0,53060.0,-2694.00866699
114,126,37,51140.0,53060.0,-2699.95803833
115,126,37,51180.0,53060.0,-2702.61486816
116,126,37,51220.0,53060.0,-2705.54833984
117,126,37,51260.0,53060.0,-2709.55184937
118,126,37,51300.0,53060.0,-2714.58807373
119,126,37,51340.0,53060.0,-2720.29724121
120,126,37,51380.0,53060.0,-2726.87219238
